k,points,radius,akurasi
1.0,28.0,10.0,70.58823529411765
3.0,28.0,10.0,64.70588235294117
5.0,28.0,10.0,64.70588235294117
7.0,28.0,10.0,64.70588235294117
9.0,28.0,10.0,58.8235294117647
1.0,28.0,11.0,64.70588235294117
3.0,28.0,11.0,64.70588235294117
5.0,28.0,11.0,64.70588235294117
7.0,28.0,11.0,64.70588235294117
9.0,28.0,11.0,64.70588235294117
1.0,28.0,12.0,64.70588235294117
3.0,28.0,12.0,64.70588235294117
5.0,28.0,12.0,64.70588235294117
7.0,28.0,12.0,64.70588235294117
9.0,28.0,12.0,52.94117647058823
1.0,28.0,13.0,64.70588235294117
3.0,28.0,13.0,64.70588235294117
5.0,28.0,13.0,64.70588235294117
7.0,28.0,13.0,64.70588235294117
9.0,28.0,13.0,58.8235294117647
1.0,28.0,14.0,76.47058823529412
3.0,28.0,14.0,64.70588235294117
5.0,28.0,14.0,64.70588235294117
7.0,28.0,14.0,58.8235294117647
9.0,28.0,14.0,58.8235294117647
1.0,28.0,15.0,76.47058823529412
3.0,28.0,15.0,64.70588235294117
5.0,28.0,15.0,64.70588235294117
7.0,28.0,15.0,64.70588235294117
9.0,28.0,15.0,64.70588235294117
1.0,28.0,16.0,76.47058823529412
3.0,28.0,16.0,64.70588235294117
5.0,28.0,16.0,64.70588235294117
7.0,28.0,16.0,64.70588235294117
9.0,28.0,16.0,58.8235294117647
1.0,28.0,17.0,76.47058823529412
3.0,28.0,17.0,58.8235294117647
5.0,28.0,17.0,64.70588235294117
7.0,28.0,17.0,76.47058823529412
9.0,28.0,17.0,47.05882352941177
1.0,28.0,18.0,76.47058823529412
3.0,28.0,18.0,64.70588235294117
5.0,28.0,18.0,64.70588235294117
7.0,28.0,18.0,70.58823529411765
9.0,28.0,18.0,52.94117647058823
1.0,28.0,19.0,76.47058823529412
3.0,28.0,19.0,64.70588235294117
5.0,28.0,19.0,70.58823529411765
7.0,28.0,19.0,70.58823529411765
9.0,28.0,19.0,64.70588235294117
1.0,28.0,20.0,70.58823529411765
3.0,28.0,20.0,64.70588235294117
5.0,28.0,20.0,70.58823529411765
7.0,28.0,20.0,70.58823529411765
9.0,28.0,20.0,64.70588235294117
1.0,32.0,4.0,70.58823529411765
3.0,32.0,4.0,64.70588235294117
5.0,32.0,4.0,70.58823529411765
7.0,32.0,4.0,58.8235294117647
9.0,32.0,4.0,52.94117647058823
1.0,32.0,5.0,58.8235294117647
3.0,32.0,5.0,64.70588235294117
5.0,32.0,5.0,58.8235294117647
7.0,32.0,5.0,64.70588235294117
9.0,32.0,5.0,52.94117647058823
1.0,32.0,6.0,58.8235294117647
3.0,32.0,6.0,64.70588235294117
5.0,32.0,6.0,64.70588235294117
7.0,32.0,6.0,64.70588235294117
9.0,32.0,6.0,52.94117647058823
1.0,32.0,7.0,64.70588235294117
3.0,32.0,7.0,64.70588235294117
5.0,32.0,7.0,58.8235294117647
7.0,32.0,7.0,52.94117647058823
9.0,32.0,7.0,47.05882352941177
1.0,32.0,8.0,64.70588235294117
3.0,32.0,8.0,64.70588235294117
5.0,32.0,8.0,58.8235294117647
7.0,32.0,8.0,58.8235294117647
9.0,32.0,8.0,47.05882352941177
1.0,32.0,9.0,64.70588235294117
3.0,32.0,9.0,64.70588235294117
5.0,32.0,9.0,58.8235294117647
7.0,32.0,9.0,58.8235294117647
9.0,32.0,9.0,58.8235294117647
1.0,32.0,10.0,70.58823529411765
3.0,32.0,10.0,64.70588235294117
5.0,32.0,10.0,64.70588235294117
7.0,32.0,10.0,64.70588235294117
9.0,32.0,10.0,58.8235294117647
1.0,32.0,11.0,70.58823529411765
3.0,32.0,11.0,64.70588235294117
5.0,32.0,11.0,64.70588235294117
7.0,32.0,11.0,64.70588235294117
9.0,32.0,11.0,58.8235294117647
1.0,32.0,12.0,64.70588235294117
3.0,32.0,12.0,64.70588235294117
5.0,32.0,12.0,64.70588235294117
7.0,32.0,12.0,64.70588235294117
9.0,32.0,12.0,58.8235294117647
1.0,32.0,13.0,70.58823529411765
3.0,32.0,13.0,64.70588235294117
5.0,32.0,13.0,64.70588235294117
7.0,32.0,13.0,64.70588235294117
9.0,32.0,13.0,58.8235294117647
1.0,32.0,14.0,70.58823529411765
3.0,32.0,14.0,64.70588235294117
5.0,32.0,14.0,64.70588235294117
7.0,32.0,14.0,64.70588235294117
9.0,32.0,14.0,58.8235294117647
1.0,32.0,15.0,76.47058823529412
3.0,32.0,15.0,64.70588235294117
5.0,32.0,15.0,64.70588235294117
7.0,32.0,15.0,64.70588235294117
9.0,32.0,15.0,58.8235294117647
1.0,32.0,16.0,76.47058823529412
3.0,32.0,16.0,64.70588235294117
5.0,32.0,16.0,64.70588235294117
7.0,32.0,16.0,70.58823529411765
9.0,32.0,16.0,52.94117647058823
1.0,32.0,17.0,76.47058823529412
3.0,32.0,17.0,64.70588235294117
5.0,32.0,17.0,64.70588235294117
7.0,32.0,17.0,70.58823529411765
9.0,32.0,17.0,58.8235294117647
1.0,32.0,18.0,76.47058823529412
3.0,32.0,18.0,58.8235294117647
5.0,32.0,18.0,64.70588235294117
7.0,32.0,18.0,76.47058823529412
9.0,32.0,18.0,52.94117647058823
1.0,32.0,19.0,76.47058823529412
3.0,32.0,19.0,64.70588235294117
5.0,32.0,19.0,64.70588235294117
7.0,32.0,19.0,76.47058823529412
9.0,32.0,19.0,58.8235294117647
1.0,32.0,20.0,76.47058823529412
3.0,32.0,20.0,64.70588235294117
5.0,32.0,20.0,70.58823529411765
7.0,32.0,20.0,70.58823529411765
9.0,32.0,20.0,52.94117647058823
1.0,36.0,4.0,58.8235294117647
3.0,36.0,4.0,70.58823529411765
5.0,36.0,4.0,58.8235294117647
7.0,36.0,4.0,58.8235294117647
9.0,36.0,4.0,52.94117647058823
1.0,36.0,5.0,58.8235294117647
3.0,36.0,5.0,64.70588235294117
5.0,36.0,5.0,58.8235294117647
7.0,36.0,5.0,64.70588235294117
9.0,36.0,5.0,52.94117647058823
1.0,36.0,6.0,58.8235294117647
3.0,36.0,6.0,64.70588235294117
5.0,36.0,6.0,52.94117647058823
7.0,36.0,6.0,58.8235294117647
9.0,36.0,6.0,52.94117647058823
1.0,36.0,7.0,64.70588235294117
3.0,36.0,7.0,64.70588235294117
5.0,36.0,7.0,64.70588235294117
7.0,36.0,7.0,58.8235294117647
9.0,36.0,7.0,47.05882352941177
1.0,36.0,8.0,64.70588235294117
3.0,36.0,8.0,64.70588235294117
5.0,36.0,8.0,58.8235294117647
7.0,36.0,8.0,58.8235294117647
9.0,36.0,8.0,47.05882352941177
1.0,36.0,9.0,64.70588235294117
3.0,36.0,9.0,64.70588235294117
5.0,36.0,9.0,58.8235294117647
7.0,36.0,9.0,58.8235294117647
9.0,36.0,9.0,52.94117647058823
1.0,36.0,10.0,70.58823529411765
3.0,36.0,10.0,64.70588235294117
5.0,36.0,10.0,64.70588235294117
7.0,36.0,10.0,64.70588235294117
9.0,36.0,10.0,52.94117647058823
1.0,36.0,11.0,70.58823529411765
3.0,36.0,11.0,64.70588235294117
5.0,36.0,11.0,64.70588235294117
7.0,36.0,11.0,64.70588235294117
9.0,36.0,11.0,64.70588235294117
1.0,36.0,12.0,64.70588235294117
3.0,36.0,12.0,64.70588235294117
5.0,36.0,12.0,64.70588235294117
7.0,36.0,12.0,64.70588235294117
9.0,36.0,12.0,52.94117647058823
1.0,36.0,13.0,70.58823529411765
3.0,36.0,13.0,64.70588235294117
5.0,36.0,13.0,64.70588235294117
7.0,36.0,13.0,64.70588235294117
9.0,36.0,13.0,58.8235294117647
1.0,36.0,14.0,70.58823529411765
3.0,36.0,14.0,64.70588235294117
5.0,36.0,14.0,64.70588235294117
7.0,36.0,14.0,64.70588235294117
9.0,36.0,14.0,64.70588235294117
1.0,36.0,15.0,76.47058823529412
3.0,36.0,15.0,64.70588235294117
5.0,36.0,15.0,64.70588235294117
7.0,36.0,15.0,64.70588235294117
9.0,36.0,15.0,64.70588235294117
1.0,36.0,16.0,76.47058823529412
